expert_id,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11,layer_12,layer_13,layer_14,layer_15,layer_16,layer_17,layer_18,layer_19,layer_20,layer_21,layer_22,layer_23,layer_24,layer_25,layer_26,layer_27,layer_28,layer_29,layer_30,layer_31,layer_32,layer_33,layer_34,layer_35,layer_36,layer_37,layer_38,layer_39,layer_40,layer_41,layer_42
146,1,5,8,0,4,2,0,0,5,5,2,2,0,2,0,1,0,1,1,1,2,3,1,3,1,2,0,0,4,0,0,0,1,0,0,5,0,0,0,0,1,0,1
147,6,6,4,1,0,0,0,1,0,3,2,1,0,0,0,2,0,0,2,1,1,0,1,0,0,1,1,0,0,1,1,1,1,2,0,0,0,3,9,5,2,0,0
148,3,4,2,4,1,2,0,0,0,1,2,2,1,1,1,3,4,0,4,11,1,3,1,0,1,2,0,1,0,0,1,0,0,0,0,3,3,1,3,1,0,2,1
149,3,2,2,2,0,1,1,0,0,0,1,1,4,0,1,0,0,0,0,1,4,0,1,0,0,1,1,2,0,0,2,0,0,4,0,2,2,0,0,2,0,0,1
150,2,5,2,1,0,3,1,0,2,2,2,6,0,1,0,1,0,0,2,0,1,1,0,0,0,0,1,1,0,2,1,1,0,0,1,2,1,0,1,4,3,0,1
151,1,9,3,3,0,2,0,3,0,1,0,0,2,0,1,1,0,0,3,1,1,2,3,2,1,0,0,0,3,0,0,1,1,1,4,0,0,3,1,0,0,1,1
152,3,4,3,0,0,0,5,3,2,1,2,2,2,2,1,4,0,1,0,2,0,3,3,0,2,1,0,3,0,0,1,1,1,0,0,1,0,4,1,0,0,2,0
153,1,0,2,0,0,0,0,3,1,1,2,0,0,0,2,0,0,0,1,1,1,3,2,1,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,3,2
154,3,4,4,0,0,0,0,0,0,3,1,3,2,3,0,3,0,1,0,3,0,0,0,2,2,1,1,0,1,0,2,0,3,5,0,0,3,0,0,0,2,0,0
155,5,7,4,2,0,4,0,1,1,2,3,1,0,0,2,0,0,1,1,1,0,3,0,4,2,0,0,4,0,1,1,2,0,1,1,0,1,1,3,1,4,3,0
156,9,3,4,1,3,2,5,1,1,1,0,0,3,1,0,0,1,2,0,0,3,4,4,3,2,0,0,0,1,2,3,2,0,4,1,1,6,1,1,1,2,2,1
157,3,4,4,0,2,1,1,4,6,2,0,1,0,1,1,1,4,5,3,7,2,3,0,0,2,1,1,0,0,4,0,1,1,1,0,5,0,0,0,3,0,3,1
158,7,2,3,1,1,0,1,1,0,0,2,0,1,1,2,1,1,0,0,2,0,1,5,0,3,4,4,0,1,0,0,1,2,0,1,4,0,0,1,2,1,0,0
159,3,4,8,2,3,2,0,0,3,1,0,1,1,8,2,1,0,1,1,3,0,0,6,1,0,0,0,2,0,1,0,1,0,2,1,0,3,2,0,1,1,1,1
160,4,1,2,1,0,4,0,0,0,1,0,6,0,2,0,0,0,0,5,3,0,2,1,1,2,1,0,6,4,1,1,0,1,0,0,3,1,3,0,0,0,0,0
161,6,5,4,1,6,4,1,1,1,1,1,0,0,3,0,1,0,0,4,1,0,1,3,2,2,0,0,0,1,0,4,1,1,0,2,6,3,1,0,1,1,2,0
162,5,4,2,0,0,0,0,0,0,0,2,4,2,0,1,1,2,5,0,0,1,0,1,0,0,1,0,0,2,0,4,0,0,0,0,1,0,1,1,2,0,4,0
163,7,4,2,7,0,1,0,0,0,1,4,0,2,0,1,4,0,3,2,1,2,1,5,1,0,3,0,3,2,2,2,2,1,0,1,0,0,0,0,0,0,1,0
164,9,8,4,3,3,9,3,0,3,2,8,0,1,1,0,0,1,0,0,3,0,0,2,2,0,0,0,0,0,1,1,2,0,0,1,3,0,0,1,0,1,2,1
165,1,4,5,3,0,0,1,3,2,0,1,1,0,0,0,4,0,2,0,7,0,0,1,7,1,4,1,0,2,3,0,2,4,2,0,0,1,0,0,2,0,4,2
166,5,7,6,1,0,0,1,2,0,1,0,0,0,0,2,0,2,4,0,0,1,2,2,0,3,0,0,0,2,1,0,1,0,5,0,1,1,3,1,1,0,0,0
167,4,4,0,0,3,0,0,0,0,2,4,1,2,3,1,0,4,0,4,2,1,3,0,1,2,0,6,0,1,0,1,0,1,0,1,1,1,0,2,0,0,2,0
168,2,2,5,0,0,0,3,3,1,0,0,0,4,0,1,0,3,0,0,2,0,2,0,5,0,2,0,3,0,0,1,1,1,1,1,4,3,1,0,3,0,2,1
169,0,4,2,0,3,3,3,1,1,2,0,0,0,1,1,0,0,1,2,1,0,3,3,3,0,0,0,0,0,4,0,0,0,0,0,0,1,1,5,0,0,5,2
170,2,3,4,0,3,0,5,0,2,1,0,0,1,2,0,1,2,2,0,3,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,5,0,3,0,0,0,0,0
171,3,1,2,0,2,2,0,0,2,0,1,0,0,0,1,0,0,0,0,2,1,0,0,3,1,0,0,1,1,1,0,0,2,1,5,0,1,3,2,4,1,0,0
172,4,2,2,1,4,6,0,1,4,1,1,0,1,0,0,0,0,1,0,1,2,2,0,1,1,1,1,6,1,0,3,1,1,0,1,1,4,0,0,1,0,1,1
173,1,6,7,7,1,0,0,0,1,0,6,0,0,1,2,2,3,3,7,3,0,2,0,0,3,5,0,3,0,0,1,2,1,0,1,0,0,0,0,0,1,0,0
174,8,4,6,0,1,0,4,6,1,1,0,1,1,1,0,2,0,1,0,3,3,0,1,1,7,5,0,4,0,0,0,0,2,0,0,4,1,0,0,0,0,4,1
175,3,3,1,0,7,6,0,2,0,1,8,2,0,1,0,0,1,1,0,0,1,1,2,0,2,2,0,0,0,2,1,2,0,0,0,2,0,0,0,0,1,3,4
176,2,4,5,0,0,0,0,0,1,2,0,3,0,2,0,3,1,2,2,1,1,6,0,2,0,1,0,2,1,2,0,0,0,1,0,0,0,1,1,3,1,1,2
177,5,5,5,1,2,0,6,2,1,1,1,0,1,0,0,0,2,9,1,2,0,1,0,6,3,0,0,2,5,0,0,0,2,4,0,2,1,1,0,5,0,0,1
178,5,2,0,4,0,0,2,0,0,0,1,0,0,2,1,1,1,2,0,2,0,0,0,1,0,0,0,2,0,0,0,2,7,0,2,1,1,0,2,1,0,0,1
179,4,5,5,2,0,3,3,1,3,1,0,0,0,2,0,0,5,0,0,0,2,2,4,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,1
180,5,1,3,2,1,2,0,2,0,6,3,2,0,5,0,5,0,0,5,4,3,0,0,1,0,4,0,0,0,3,0,0,1,1,2,1,0,0,0,0,2,0,2
181,5,6,7,0,2,1,3,1,2,8,0,2,0,3,0,0,4,1,4,5,1,1,0,0,0,0,0,2,0,1,3,0,5,5,0,0,1,0,2,1,0,0,0
182,2,1,6,0,0,0,0,4,2,1,5,0,0,2,2,1,1,0,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,4,0
183,3,2,11,0,0,2,5,2,3,0,0,0,3,1,0,2,0,1,2,1,0,1,1,0,8,2,0,0,0,0,1,3,1,0,1,0,0,2,1,0,0,1,1
184,1,1,4,1,0,0,1,2,2,1,0,1,0,1,4,0,1,0,1,1,1,0,0,0,2,1,0,2,0,0,1,0,1,1,4,0,0,0,1,4,0,4,5
185,2,5,3,0,0,5,3,3,0,7,3,0,4,0,1,1,1,6,2,2,2,0,3,2,1,0,0,0,0,0,0,2,4,0,0,1,0,0,1,2,0,0,1
186,5,1,0,2,3,5,0,3,0,0,0,4,0,1,0,0,2,1,0,1,2,0,0,4,1,1,2,0,0,1,1,1,2,4,1,1,0,0,0,0,1,0,6
187,3,2,5,0,1,0,2,0,0,2,1,0,1,2,0,0,3,0,0,0,3,0,0,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0
188,1,1,4,0,4,0,1,0,1,1,2,0,1,0,0,0,3,0,1,1,3,4,0,0,1,0,8,0,2,1,0,1,0,4,0,0,1,2,1,0,2,0,0
189,3,4,3,1,0,1,1,1,1,0,2,3,0,2,0,2,0,0,0,3,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,1
190,5,1,4,0,0,2,1,0,1,1,1,2,0,4,1,2,2,5,0,0,0,3,3,2,1,0,3,0,0,1,2,7,0,0,0,0,0,0,0,1,0,1,0
191,3,4,1,0,2,2,0,0,0,2,0,2,1,1,2,3,0,0,4,0,2,0,0,0,0,0,4,0,0,0,0,1,2,3,6,1,0,1,2,0,3,3,5
192,5,3,2,1,1,1,5,1,1,2,1,2,2,0,2,6,0,1,0,8,1,1,1,1,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,4,0,6
193,0,2,6,0,0,0,0,1,1,3,0,0,0,0,0,0,3,0,0,12,3,2,2,12,6,0,6,0,1,0,2,2,2,0,6,1,0,0,0,0,3,0,5
194,2,7,4,2,1,0,0,3,0,5,0,2,2,4,1,0,0,4,0,4,0,2,1,2,0,0,0,2,2,0,4,0,0,0,0,3,1,2,1,2,0,1,0
195,6,2,9,1,8,2,2,0,2,1,0,2,0,4,3,0,2,1,2,0,0,1,0,2,4,0,1,1,1,1,0,0,1,2,1,1,2,0,1,2,0,1,0
196,1,4,6,0,2,0,4,3,2,1,1,0,3,1,3,1,0,2,0,1,0,0,1,0,3,0,0,1,2,1,3,1,1,2,3,3,0,2,1,0,0,1,3
197,5,4,3,1,6,0,1,1,0,0,5,0,0,0,0,0,0,0,1,3,4,0,1,4,0,0,2,0,0,0,2,0,3,0,0,1,0,2,5,1,1,0,0
198,5,8,2,2,4,2,0,1,0,0,0,0,2,0,1,3,0,2,2,0,3,4,1,0,0,2,1,0,1,0,4,4,1,6,1,1,0,1,0,2,1,0,1
199,6,7,6,4,0,0,2,0,1,0,2,2,0,2,0,1,0,1,0,0,2,3,0,4,1,2,1,0,0,0,2,0,0,1,0,1,0,0,2,1,0,0,2
200,3,5,2,4,1,4,3,1,0,0,2,0,0,0,0,0,0,3,0,4,2,1,1,0,0,2,0,0,1,2,3,1,0,0,0,0,0,1,0,3,0,0,0
201,2,3,5,1,1,1,2,1,0,0,1,0,0,3,0,1,1,0,3,0,0,1,2,0,0,3,3,0,0,0,4,0,0,0,5,3,3,1,0,1,1,1,0
202,3,3,3,5,0,0,1,2,5,0,0,0,0,2,1,0,0,0,0,0,1,6,0,0,2,1,0,0,3,0,0,1,0,0,1,0,0,2,1,0,0,6,0
203,4,3,5,0,1,0,0,0,2,0,1,1,1,1,1,1,1,0,0,4,1,6,1,0,1,2,0,8,1,0,0,1,2,1,1,0,3,4,1,2,1,2,6
204,2,5,3,0,1,0,0,2,0,2,0,1,0,0,1,0,1,4,0,0,0,2,0,2,2,0,1,3,1,3,0,2,0,4,3,4,2,5,0,0,1,2,0
205,3,3,9,0,0,4,2,0,0,0,2,4,1,0,2,1,0,1,4,1,2,7,0,2,3,1,0,0,1,4,0,0,0,0,0,0,2,1,1,0,1,0,2
206,0,2,7,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,2,0,0,0,4,2,0,7,0,1,2,1,4,1,1,0,4,0,0,1,1,0,1,1,1
207,0,2,1,0,0,4,1,6,2,2,4,1,0,0,0,0,0,2,1,2,1,1,0,0,0,3,0,1,0,6,0,4,0,1,4,3,0,1,1,0,0,0,2
208,4,5,3,3,0,3,0,0,0,0,1,0,0,0,2,0,0,5,0,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,7,1,0,3,0,0,1
209,3,3,6,0,1,2,3,3,2,0,1,4,0,0,4,2,2,7,1,1,0,0,0,5,4,5,4,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,6
210,2,5,4,6,2,0,0,1,2,0,0,4,3,1,1,1,1,0,1,0,1,4,0,9,2,0,1,0,0,2,1,0,1,0,0,0,0,8,2,0,0,3,3
211,5,1,3,0,0,1,0,0,2,1,1,0,0,0,1,0,0,2,3,4,0,3,2,1,0,1,0,0,1,0,0,0,6,3,1,3,1,7,1,1,1,1,1
212,5,3,2,3,2,0,4,1,1,0,0,2,0,0,0,0,0,0,0,7,0,1,0,0,2,0,1,0,0,0,3,2,0,1,1,2,3,2,0,0,1,0,0
213,9,3,3,3,1,1,0,0,3,0,3,3,1,0,2,2,0,0,0,2,1,4,0,8,0,2,1,2,2,0,1,3,3,4,0,0,0,1,0,0,0,1,1
214,2,6,2,1,0,0,2,0,0,2,5,5,2,1,1,1,0,0,0,2,0,0,2,2,3,1,2,1,1,0,0,0,4,0,2,0,0,1,0,0,0,3,3
215,1,4,3,2,0,0,1,1,1,5,3,1,0,1,4,0,1,0,5,4,7,0,3,2,0,2,0,0,0,2,1,1,3,2,1,2,0,1,0,1,2,0,0
216,3,2,4,0,0,0,0,0,0,6,2,0,0,2,0,2,0,2,0,5,3,0,1,0,1,2,1,0,0,4,0,1,0,0,0,5,0,1,1,1,0,1,0
217,7,3,4,0,0,3,0,3,2,0,3,2,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,3,8,0,2,1
218,2,1,4,3,1,0,2,0,5,0,0,0,3,1,0,3,1,0,0,0,2,1,2,7,4,0,0,5,1,0,0,0,0,2,0,0,0,0,0,1,0,2,1
219,3,2,4,0,1,0,4,0,0,0,1,1,1,1,0,0,2,4,1,1,4,2,6,0,0,6,0,1,3,0,2,1,2,0,4,0,0,1,3,1,0,1,4
220,5,3,2,2,5,2,2,0,2,2,0,2,2,0,0,0,3,0,3,4,3,0,0,2,3,1,0,1,1,4,1,0,1,1,0,0,0,0,0,1,0,0,6
221,3,3,4,1,0,4,1,1,1,2,0,2,1,2,0,0,0,0,0,1,1,4,2,1,0,0,2,2,0,1,0,1,1,7,3,0,1,0,1,8,1,0,1
222,2,2,3,2,0,4,1,0,0,0,2,4,2,1,0,1,0,3,0,2,0,0,1,4,2,3,0,3,3,3,3,1,2,0,1,2,1,0,0,2,0,0,4
223,3,5,4,4,0,0,0,0,4,3,0,1,0,0,7,4,7,0,0,0,1,0,1,1,0,2,2,0,0,1,2,0,0,0,3,0,0,0,0,0,2,2,1
224,4,3,5,6,7,5,0,2,0,0,2,1,0,0,1,0,1,0,1,5,1,0,0,0,5,1,0,4,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2
225,4,3,2,4,0,0,0,0,4,0,0,1,2,2,1,3,0,1,4,2,7,3,1,1,0,1,1,0,0,0,0,1,0,0,3,1,0,0,0,1,1,0,1
226,3,8,5,2,3,5,2,0,2,0,2,3,2,0,0,1,1,0,1,7,0,0,2,4,0,3,1,0,0,2,0,1,0,3,1,0,2,2,1,0,0,4,0
227,1,2,4,5,4,0,2,1,0,1,0,2,0,0,1,0,4,0,0,0,1,1,0,7,1,1,1,1,4,0,1,0,2,0,0,0,1,0,0,4,0,0,4
228,4,2,3,1,0,3,4,0,0,1,2,0,3,0,0,2,2,4,0,0,2,2,1,3,6,2,0,3,3,0,4,0,0,0,2,0,2,1,2,2,1,0,1
229,2,4,3,1,0,1,1,1,0,3,1,5,0,1,1,0,1,1,0,4,0,0,1,0,0,4,0,0,0,0,0,2,0,4,0,1,1,0,0,1,0,0,2
230,6,1,2,0,6,1,3,0,4,0,1,1,0,1,0,1,0,0,0,0,0,2,4,1,2,0,1,0,0,3,0,0,0,1,0,0,0,1,2,0,4,0,1
231,0,5,4,1,0,1,2,0,0,2,2,0,4,0,0,0,1,1,0,2,0,2,0,2,0,0,0,2,2,6,0,0,1,0,3,0,0,1,0,0,0,0,2
232,0,2,2,0,0,0,0,2,1,0,3,2,0,1,2,0,0,0,1,0,0,1,0,1,0,5,2,5,0,0,0,0,1,0,0,0,6,2,0,1,1,3,0
233,3,2,4,0,9,0,0,4,3,3,1,0,1,1,0,1,0,0,0,1,1,0,3,3,0,1,3,0,1,0,1,1,3,0,2,2,2,5,4,5,0,3,1
234,2,2,3,1,1,0,1,1,1,0,4,1,0,0,1,0,0,2,1,8,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,0,1,0,4,4,0,0,3
235,1,3,2,0,1,1,1,2,0,0,1,1,0,2,1,1,3,0,0,1,2,1,2,1,3,2,0,4,2,1,1,0,2,0,2,1,0,1,0,1,0,1,0
236,1,4,2,1,4,2,0,0,0,3,0,1,0,0,1,1,4,1,0,4,0,1,2,4,0,6,1,1,0,1,8,0,1,2,1,1,0,1,2,0,0,0,3
237,6,4,3,0,5,0,0,2,2,0,2,0,1,0,0,5,0,0,0,0,0,0,0,3,0,2,1,0,0,0,3,3,2,8,4,0,2,2,0,0,1,0,4
238,3,1,2,0,0,2,2,0,1,0,1,0,0,1,2,0,1,0,2,3,1,3,3,0,0,1,1,0,1,4,0,1,0,0,1,2,1,0,0,1,1,0,1
239,3,3,3,1,5,1,2,3,2,0,0,0,4,0,0,0,1,1,2,3,0,2,4,2,1,0,0,4,2,2,0,0,0,0,0,0,2,2,1,0,2,1,0
240,1,5,2,6,0,0,0,1,0,1,1,1,0,0,0,0,6,1,1,1,0,0,2,6,1,0,2,3,1,2,0,2,1,0,2,0,1,2,0,4,2,0,9
241,5,5,4,2,1,2,2,1,0,3,1,0,1,1,1,3,0,1,0,0,4,0,2,1,1,0,1,0,1,6,0,1,0,0,2,0,3,1,0,1,0,0,1
242,3,2,2,1,4,2,4,0,1,4,7,2,1,0,0,1,0,1,0,1,2,2,1,9,0,2,1,0,0,1,0,3,0,2,4,0,0,3,0,2,0,0,3
243,1,3,0,1,0,1,2,1,0,1,2,2,1,0,1,1,3,0,0,0,3,8,0,0,0,2,0,0,0,6,1,2,0,0,0,2,2,2,0,1,0,1,2
244,5,1,5,1,2,3,1,5,2,0,0,0,0,0,0,5,0,1,0,0,0,1,1,1,1,0,2,0,1,7,0,1,3,1,0,7,2,5,0,3,0,0,0
245,1,0,1,1,0,3,0,2,0,6,1,0,1,0,4,2,5,1,0,3,0,3,0,7,4,0,2,3,0,0,0,2,0,0,0,1,2,0,1,0,0,1,0
246,1,3,1,1,0,4,1,1,0,1,0,3,0,0,0,8,0,0,1,2,1,0,0,1,1,0,0,0,0,2,2,3,0,1,1,1,0,0,0,0,0,2,0
247,4,1,5,0,0,1,0,1,3,2,3,3,0,1,0,0,3,0,1,1,5,3,5,1,1,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,1,5,0
248,4,3,2,1,8,2,1,4,6,2,3,0,3,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,1,0,0,1,1
249,1,3,3,1,2,4,0,1,2,3,0,1,2,3,0,4,5,1,4,0,1,0,1,1,0,0,1,1,0,2,0,1,0,1,1,5,0,3,0,0,0,1,0
250,1,4,4,1,4,1,1,1,2,0,1,0,1,0,0,1,1,1,1,0,6,1,1,0,0,0,0,0,2,0,2,2,2,0,4,1,0,7,0,1,2,3,2
251,3,6,7,1,4,3,0,0,1,5,3,0,1,0,0,0,0,0,0,4,3,1,2,4,1,0,1,0,2,0,3,1,1,3,0,0,0,0,0,0,0,0,0
252,4,2,2,1,2,1,2,1,1,0,1,0,0,1,0,1,3,1,2,1,0,5,3,1,1,0,0,0,0,0,4,2,1,1,2,1,1,2,1,2,4,0,0
253,0,2,3,0,0,1,0,5,1,3,0,2,4,1,1,1,0,0,1,3,3,0,5,4,0,0,3,0,1,1,3,0,0,2,0,2,1,1,4,0,1,1,0
254,2,1,3,1,1,1,5,3,2,2,1,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,2,1,2,2,0,0,4,1,0,2,0,0,1,0,0,1,0
255,3,2,1,0,1,0,1,0,3,1,0,1,0,1,1,0,3,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,1,2,1,3,1,0,3,0,0,0,1
